build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Smite,Undead,Horde,626.575784407245,12.102300359809535,0.17115237304755432,5000,2e-05,-6.49,-6.49,0,0,linear-v1,-64.9,518.5714285714286,9.769962616701378e-15,515030031305001031-00505023002-003
Smite,Human,Alliance,621.8512806048312,12.025015300531914,0.1700593972575621,5000,0,-6.49,-6.49,0,0,linear-v1,-64.9,518.5714285714286,9.769962616701378e-15,515030031305001031-00505023002-003
Smite,Dwarf,Alliance,621.1297699564147,12.009420873402147,0.16983885875411858,5000,0,-6.49,-6.49,0,0,linear-v1,-64.9,518.5714285714286,9.769962616701378e-15,515030031305001031-00505023002-003
Smite,Night Elf,Alliance,624.5997326638598,12.227381639709778,0.17292128947189342,5000,1e-05,-6.49,-6.49,0,0,linear-v1,-64.9,518.5714285714286,9.769962616701378e-15,515030031305001031-00505023002-003
Smite,Gnome,Alliance,626.5175268454768,12.222974825940724,0.17285896771390294,5000,2e-05,-6.49,-6.49,0,0,linear-v1,-64.9,518.5714285714286,9.769962616701378e-15,515030031305001031-00505023002-003
Combat,Orc,Horde,640.2653334148445,20.15948995288815,0.2850982410189857,5000,0,6.609999999999999,6.609999999999999,16,16,linear-v1,66.1,469.70000000000005,3.552713678800501e-15,005303103012-32003311201515231
Combat,Troll,Horde,639.502077267577,19.894273618171013,0.2813475156437871,5000,0,6.609999999999999,6.609999999999999,16,16,linear-v1,66.1,469.70000000000005,3.552713678800501e-15,005303103012-32003311201515231
Combat,Undead,Horde,658.8527722891633,20.182726034410095,0.2854268488352331,5000,0,6.609999999999999,6.609999999999999,16,16,linear-v1,66.1,469.70000000000005,3.552713678800501e-15,005303103012-32003311201515231
Combat,Windshaper,Horde,643.4004953560737,20.08488034390336,0.28404310180988923,5000,0,6.609999999999999,6.609999999999999,16,16,linear-v1,66.1,468.6000000000001,-7.105427357601002e-15,005303103012-32003311201515231
Combat,Human,Alliance,644.3056884492896,20.406630041871683,0.28859332967545176,5000,0,6.609999999999999,6.609999999999999,16,16,linear-v1,66.1,469.70000000000005,3.552713678800501e-15,005303103012-32003311201515231
Combat,Dwarf,Alliance,633.8863538824118,19.980889174207196,0.2825724445843757,5000,0,6.609999999999999,6.609999999999999,16,16,linear-v1,66.1,469.70000000000005,3.552713678800501e-15,005303103012-32003311201515231
Combat,Night Elf,Alliance,641.8747140796798,20.150169480864374,0.28496642963954827,5000,0,6.609999999999999,6.609999999999999,16,16,linear-v1,66.1,469.70000000000005,3.552713678800501e-15,005303103012-32003311201515231
Combat,Gnome,Alliance,642.3204118612629,20.47549428588464,0.28956721715390865,5000,0,6.609999999999999,6.609999999999999,16,16,linear-v1,66.1,469.70000000000005,3.552713678800501e-15,005303103012-32003311201515231
Combat,High Order,Alliance,643.4004953560737,20.08488034390336,0.28404310180988923,5000,0,6.609999999999999,6.609999999999999,16,16,linear-v1,66.1,468.6000000000001,-7.105427357601002e-15,005303103012-32003311201515231
Mutilate,Orc,Horde,638.9192270125338,20.711427883880077,0.29290382209495497,5000,0,7.710000000000001,7.710000000000001,16,16,linear-v1,77.10000000000001,482.9000000000001,-3.552713678800501e-15,0053031035140105-302303202014
Mutilate,Troll,Horde,634.7259914397074,21.044789567648206,0.29761826823855914,5000,0,6.609999999999999,6.609999999999999,16,16,linear-v1,66.1,469.70000000000005,3.552713678800501e-15,0053031035140105-302303202014
Mutilate,Undead,Horde,659.8567453222503,21.737159014301707,0.3074098508548605,5000,0,7.710000000000001,7.710000000000001,16,16,linear-v1,77.10000000000001,479.6,3.552713678800501e-15,0053031035140105-302303202014
Mutilate,Windshaper,Horde,640.7910261981805,21.019267492808822,0.29725733159478157,5000,0,6.609999999999999,6.609999999999999,16,16,linear-v1,66.1,468.6000000000001,-7.105427357601002e-15,0053031035140105-302303202014
Mutilate,Human,Alliance,634.5458207109634,20.580716245654028,0.29105528037956213,5000,0,7.710000000000001,7.710000000000001,16,16,linear-v1,77.10000000000001,482.9000000000001,-3.552713678800501e-15,0053031035140105-302303202014
Mutilate,Dwarf,Alliance,633.9227825724436,20.614866597662104,0.2915382392892585,5000,0,7.710000000000001,7.710000000000001,16,16,linear-v1,77.10000000000001,478.50000000000006,3.552713678800501e-15,0053031035140105-302303202014
Mutilate,Night Elf,Alliance,643.548556051346,20.984949098672086,0.2967719962105112,5000,0,6.609999999999999,6.609999999999999,16,16,linear-v1,66.1,468.6000000000001,-7.105427357601002e-15,0053031035140105-302303202014
Mutilate,Gnome,Alliance,646.6019825836655,21.348335983081718,0.30191106281371727,5000,0,6.609999999999999,6.609999999999999,16,16,linear-v1,66.1,468.6000000000001,-7.105427357601002e-15,0053031035140105-302303202014
Mutilate,High Order,Alliance,640.7910261981805,21.019267492808822,0.29725733159478157,5000,0,6.609999999999999,6.609999999999999,16,16,linear-v1,66.1,468.6000000000001,-7.105427357601002e-15,0053031035140105-302303202014
Subtlety,Orc,Horde,579.6322560572397,15.878790057627514,0.2245600025357189,5000,0,9.61,9.61,16,16,linear-v1,96.1,474.1,-1.7763568394002505e-14,115303101104--5320003310013211501
Subtlety,Troll,Horde,573.1017368296968,16.22970871496429,0.22952274178067314,5000,0,9.61,9.61,16,16,linear-v1,96.1,469.70000000000005,0,115303101104--5320003310013211501
Subtlety,Undead,Horde,604.2902356118487,17.097873076958763,0.24180043993168884,5000,0,9.61,9.61,16,16,linear-v1,96.1,469.70000000000005,0,115303101104--5320003310013211501
Subtlety,Windshaper,Horde,571.2734905263644,16.194409734242242,0.22902353880792248,5000,0,9.61,9.61,16,16,linear-v1,96.1,469.70000000000005,0,115303101104--5320003310013211501
Subtlety,Human,Alliance,585.9645412128145,15.916045262142239,0.22508687069065597,5000,0,9.61,9.61,16,16,linear-v1,96.1,469.70000000000005,0,115303101104--5320003310013211501
Subtlety,Dwarf,Alliance,573.4065486874327,15.658422615097678,0.2214435362764072,5000,0,9.61,9.61,16,16,linear-v1,96.1,474.1,-1.7763568394002505e-14,115303101104--5320003310013211501
Subtlety,Night Elf,Alliance,582.702174011383,15.878512136851755,0.22455607214241546,5000,0,9.61,9.61,16,16,linear-v1,96.1,474.1,-1.7763568394002505e-14,115303101104--5320003310013211501
Subtlety,Gnome,Alliance,577.7371463739613,16.49528413614572,0.2332785454053504,5000,0,9.61,9.61,16,16,linear-v1,96.1,474.1,-1.7763568394002505e-14,115303101104--5320003310013211501
Subtlety,High Order,Alliance,571.2734905263644,16.194409734242242,0.22902353880792248,5000,0,9.61,9.61,16,16,linear-v1,96.1,469.70000000000005,0,115303101104--5320003310013211501
Demonic Pact,Orc,Horde,846.4464906964189,30.82142259083775,0.43588073839595237,5000,0,4.210000000000001,4.210000000000001,16,16,linear-v1,42.10000000000001,543.4,-5.329070518200751e-15,011-0005003221220311351-0550005003
Demonic Pact,Troll,Horde,839.9349596441582,30.24122642371896,0.4276755255121896,5000,0,5.3100000000000005,5.3100000000000005,16,16,linear-v1,53.10000000000001,541.2,0,011-0005003221220311351-0550005003
Demonic Pact,Undead,Horde,849.7265391386095,30.740993194057882,0.4347432949585567,5000,0,5.3100000000000005,5.3100000000000005,16,16,linear-v1,53.10000000000001,541.2,0,011-0005003221220311351-0550005003
Demonic Pact,Human,Alliance,838.1935845075366,30.212799701245068,0.42727351094762567,5000,0,4.210000000000001,4.210000000000001,16,16,linear-v1,42.10000000000001,543.4,-5.329070518200751e-15,011-0005003221220311351-0550005003
Demonic Pact,Gnome,Alliance,852.0254312777072,30.785224966965654,0.4353688266898964,5000,0,5.3100000000000005,5.3100000000000005,16,16,linear-v1,53.10000000000001,541.2,0,011-0005003221220311351-0550005003
Affliction,Orc,Horde,839.5905531544789,33.47527205789084,0.47341183748398336,5000,0.0057,1.3100000000000005,1.3100000000000005,16,16,linear-v1,13.100000000000005,541.2,2.6645352591003757e-15,2525000013520105--0550015103
Affliction,Troll,Horde,832.8962227111609,33.05087386002174,0.46740994061125146,5000,0.0031909091168000015,1.3100000000000005,1.3100000000000005,16,16,linear-v1,13.100000000000005,541.2,2.6645352591003757e-15,2525000013520105--0550015103
Affliction,Undead,Horde,840.0155040741138,32.753834496949025,0.4632091696530905,5000,0.0064,1.3100000000000005,1.3100000000000005,16,16,linear-v1,13.100000000000005,541.2,2.6645352591003757e-15,2525000013520105--0550015103
Affliction,Human,Alliance,831.0194361763872,32.42037833972978,0.4584933874531278,5000,0.0045,1.3100000000000005,1.3100000000000005,16,16,linear-v1,13.100000000000005,541.2,2.6645352591003757e-15,2525000013520105--0550015103
Affliction,Gnome,Alliance,845.0517542774295,33.57929488350796,0.4748829423918244,5000,0.0032,1.3100000000000005,1.3100000000000005,16,16,linear-v1,13.100000000000005,541.2,2.6645352591003757e-15,2525000013520105--0550015103
DS/Ruin,Orc,Horde,803.0404698821031,36.460479694909594,0.5156290487516999,5000,0.0006,1.3100000000000005,1.3100000000000005,16,16,linear-v1,13.100000000000005,541.2,2.6645352591003757e-15,252200001351-0025003001-0550005103
DS/Ruin,Troll,Horde,796.107434554407,35.49476834015077,0.5019718277993237,5000,5.4545456e-05,1.3100000000000005,1.3100000000000005,16,16,linear-v1,13.100000000000005,541.2,2.6645352591003757e-15,252200001351-0025003001-0550005103
DS/Ruin,Undead,Horde,805.4237771547995,35.850345646743115,0.5070004502938736,5000,0.0008,1.3100000000000005,1.3100000000000005,16,16,linear-v1,13.100000000000005,541.2,2.6645352591003757e-15,252200001351-0025003001-0550005103
DS/Ruin,Human,Alliance,793.5665359883752,36.377777878474824,0.5144594684473505,5000,0.0009,1.3100000000000005,1.3100000000000005,16,16,linear-v1,13.100000000000005,541.2,2.6645352591003757e-15,252200001351-0025003001-0550005103
DS/Ruin,Gnome,Alliance,806.8618731805896,36.763836528985564,0.519919162241588,5000,0.0002,1.3100000000000005,1.3100000000000005,16,16,linear-v1,13.100000000000005,541.2,2.6645352591003757e-15,252200001351-0025003001-0550005103
