build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Shadow,Troll,Horde,637.0944459683219,12.100280095576373,0.17112380219677317,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,330.57142857142856,-1.7763568394002505e-15,005300231303--505120501201300051
Shadow,Undead,Horde,646.2658694582053,12.350413649591012,0.17466122484169402,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,330.57142857142856,-1.7763568394002505e-15,005300231303--505120501201300051
Shadow,Human,Alliance,637.8596695194235,12.143117602769047,0.17172961603327452,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,330.57142857142856,-1.7763568394002505e-15,005300231303--505120501201300051
Shadow,Dwarf,Alliance,643.1222619355394,12.404275544181749,0.17542294705994732,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,330.57142857142856,-1.7763568394002505e-15,005300231303--505120501201300051
Shadow,Night Elf,Alliance,643.0016021155989,12.297260762445358,0.17390952950288732,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,330.57142857142856,-1.7763568394002505e-15,005300231303--505120501201300051
Shadow,Gnome,Alliance,642.7641193556939,12.083747159427185,0.17088999117149287,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,330.57142857142856,-1.7763568394002505e-15,005300231303--505120501201300051
Smite,Troll,Horde,468.24670433410427,9.174706029385316,0.12974993697542922,5000,0.00011,-7.9,-7.9,0,0,linear-v1,-79,338.57142857142856,7.105427357601002e-15,515030031305001031-00505023002-003
Smite,Undead,Horde,474.80611943002725,9.236709761914213,0.13062680217003042,5000,2e-05,-7.9,-7.9,0,0,linear-v1,-79,338.57142857142856,7.105427357601002e-15,515030031305001031-00505023002-003
Smite,Human,Alliance,467.2352953163375,8.995381503298342,0.12721390520684595,5000,0,-7.9,-7.9,0,0,linear-v1,-79,338.57142857142856,7.105427357601002e-15,515030031305001031-00505023002-003
Smite,Dwarf,Alliance,468.4275505912957,9.10279299153566,0.12873293304104488,5000,0,-7.9,-7.9,0,0,linear-v1,-79,338.57142857142856,7.105427357601002e-15,515030031305001031-00505023002-003
Smite,Night Elf,Alliance,469.30433384773016,9.123265456802022,0.1290224574213939,5000,1e-05,-7.9,-7.9,0,0,linear-v1,-79,338.57142857142856,7.105427357601002e-15,515030031305001031-00505023002-003
Smite,Gnome,Alliance,473.24246678138974,9.081107098306134,0.12842624819787118,5000,0,-7.9,-7.9,0,0,linear-v1,-79,338.57142857142856,7.105427357601002e-15,515030031305001031-00505023002-003
Combat,Orc,Horde,506.618347656548,16.5113135119453,0.23350523501187181,5000,0,4.1,4.1,16,16,linear-v1,41,323,4.440892098500626e-15,005303103012-32003311201515231
